6.398292e-07,-3.680657e-07,-7.693165e-07,-1.154163e-06,-1.353745e-06,-1.514037e-06,-1.594019e-06,-1.596641e-06,-1.588968e-06,-1.61087e-06,-1.562342e-06,-1.538413e-06,-1.505604e-06,-1.413061e-06,-1.412152e-06,-1.414149e-06,-1.327611e-06,-1.27424e-06,-1.217874e-06,-1.172832e-06,-1.170627e-06,-1.121145e-06,-1.049238e-06,-1.032372e-06,-9.923809e-07,-9.435204e-07,-9.436097e-07,-8.629424e-07,-8.692301e-07,-8.136689e-07,-7.96102e-07,-7.739014e-07,-7.094301e-07,-6.898071e-07,-6.9234e-07,-6.211341e-07,-6.177369e-07,-6.164555e-07,-5.493023e-07,-5.201732e-07,-5.399154e-07,-5.157629e-07,-4.925639e-07,-4.400274e-07,-4.135952e-07,-3.999172e-07,-3.533703e-07,-3.385599e-07,-3.094905e-07,-2.952016e-07,-2.822686e-07,-2.602467e-07,-2.257836e-07,-2.000517e-07,-1.816803e-07,-1.534303e-07,-1.326749e-07,-9.529141e-08,-1.021602e-07,-8.483177e-08,-6.438929e-08,-5.206718e-08,-2.562009e-08,-6.980478e-09,4.916185e-08,5.013354e-08,8.115485e-08,1.021635e-07,1.129211e-07,1.539402e-07,1.647872e-07,1.544617e-07,2.040034e-07,2.225685e-07,2.308677e-07,2.30972e-07,2.856541e-07,2.405376e-07,2.907647e-07,2.782489e-07,3.053516e-07,3.376245e-07,3.659043e-07,3.450297e-07,4.166082e-07,4.430552e-07,4.640937e-07,4.670886e-07,4.554816e-07,4.266655e-07,5.082864e-07,5.180309e-07,5.195953e-07,5.650098e-07,5.882534e-07,6.099177e-07,6.125997e-07,6.593849e-07,6.933117e-07,6.675053e-07,7.176281e-07,7.150951e-07,7.212189e-07,7.581555e-07,7.750369e-07,8.178171e-07,8.233747e-07,8.35816e-07,8.435639e-07,8.727078e-07,8.990804e-07,9.414553e-07,9.279114e-07,9.396376e-07,1.00098e-06,9.823105e-07,9.986406e-07,1.028217e-06,1.072946e-06,1.121698e-06,1.094059e-06,1.094431e-06,1.141216e-06,1.149367e-06,1.149039e-06,1.191727e-06,1.221139e-06,1.241164e-06,1.257539e-06,1.264721e-06,1.271247e-06,1.280946e-06,1.296502e-06,1.335658e-06,1.37036e-06,1.377825e-06,1.368795e-06,1.406939e-06,1.410276e-06,1.421347e-06,1.42537e-06,1.473273e-06,1.504204e-06,1.521503e-06,1.513025e-06,1.53655e-06,1.564204e-06,1.58621e-06,1.583827e-06,1.621314e-06,1.627483e-06
-5.348594e-07,-5.493867e-07,-4.909646e-07,-4.85705e-07,-4.872397e-07,-5.198702e-07,-4.991148e-07,-4.702838e-07,-4.942128e-07,-4.915904e-07,-5.519202e-07,-5.001584e-07,-4.994283e-07,-4.972232e-07,-4.736219e-07,-5.3188e-07,-4.728471e-07,-5.00963e-07,-4.505124e-07,-4.564127e-07,-4.602121e-07,-4.226796e-07,-4.232309e-07,-4.126521e-07,-3.739722e-07,-3.836422e-07,-3.818989e-07,-3.623951e-07,-3.405669e-07,-3.551389e-07,-3.205864e-07,-3.281107e-07,-3.273359e-07,-3.005462e-07,-2.788223e-07,-3.065955e-07,-2.345104e-07,-2.561746e-07,-2.506915e-07,-2.279843e-07,-2.239315e-07,-1.854156e-07,-1.991085e-07,-1.492985e-07,-1.709479e-07,-1.624848e-07,-1.721101e-07,-1.217191e-07,-1.047184e-07,-1.031986e-07,-8.390888e-08,-8.25977e-08,-5.227665e-08,-3.706398e-08,-2.854131e-08,8.112136e-09,1.642621e-08,5.468884e-08,9.894117e-08,5.228997e-08,4.045955e-08,8.276001e-08,1.037985e-07,1.392153e-07,1.484382e-07,1.766286e-07,1.906493e-07,1.978161e-07,2.478644e-07,2.466426e-07,2.482518e-07,2.434392e-07,2.754886e-07,3.121719e-07,3.24643e-07,3.295897e-07,3.553663e-07,3.798019e-07,4.444074e-07,4.387306e-07,4.308486e-07,4.429472e-07,4.656991e-07,5.401235e-07,5.338954e-07,5.207985e-07,5.427161e-07,5.784756e-07,6.094671e-07,5.840183e-07,5.774167e-07,6.427224e-07,6.330674e-07,6.620921e-07,7.00176e-07,6.934711e-07,7.421039e-07,7.456054e-07,7.613842e-07,7.699963e-07,7.941041e-07,8.19404e-07,8.320688e-07,8.511703e-07,8.880174e-07,8.985963e-07,8.912954e-07,9.570332e-07,9.610114e-07,9.717989e-07,9.73557e-07,9.727822e-07,9.898723e-07,1.011164e-06,1.073982e-06,1.116029e-06,1.046685e-06,1.089045e-06,1.133104e-06,1.134787e-06,1.169251e-06,1.119068e-06,1.180768e-06,1.223471e-06,1.254835e-06,1.232813e-06,1.242409e-06,1.259797e-06,1.30916e-06,1.302753e-06,1.371497e-06,1.314669e-06,1.384683e-06,1.380184e-06,1.407063e-06,1.395888e-06,1.396469e-06,1.447292e-06,1.460449e-06,1.461015e-06,1.487775e-06,1.510274e-06,1.545005e-06,1.60751e-06,1.574402e-06,1.604395e-06,1.637875e-06,1.631796e-06,1.654369e-06,1.691857e-06,1.684899e-06
-4.875972e-07,-4.867479e-07,-4.867181e-07,-4.751856e-07,-4.792831e-07,-4.658137e-07,-4.819948e-07,-4.660223e-07,-4.583936e-07,-4.630274e-07,-4.535363e-07,-4.548326e-07,-4.422274e-07,-4.305311e-07,-4.26821e-07,-4.37519e-07,-4.166594e-07,-4.338239e-07,-4.15974e-07,-4.275511e-07,-4.094628e-07,-4.197138e-07,-4.31127e-07,-3.616197e-07,-4.068851e-07,-3.647039e-07,-3.785905e-07,-3.477778e-07,-3.388528e-07,-3.28423e-07,-3.096195e-07,-2.922315e-07,-2.972974e-07,-2.56472e-07,-2.635345e-07,-2.596754e-07,-2.500203e-07,-1.972901e-07,-2.169876e-07,-2.18865e-07,-1.500132e-07,-1.671181e-07,-1.690104e-07,-1.295409e-07,-1.607708e-07,-1.613817e-07,-1.062973e-07,-5.940774e-08,-4.038075e-08,-6.061462e-08,-3.963576e-08,-8.390965e-09,-3.871197e-08,1.1977e-08,3.472894e-08,3.042291e-08,5.242314e-09,5.260865e-08,1.028357e-07,1.172736e-07,1.616749e-07,1.391911e-07,1.866767e-07,1.558342e-07,1.879283e-07,2.024704e-07,2.458734e-07,2.661371e-07,2.846426e-07,3.013005e-07,2.740042e-07,3.216089e-07,3.277625e-07,3.183458e-07,3.584262e-07,3.74319e-07,4.171558e-07,4.318916e-07,4.249186e-07,4.652522e-07,4.847858e-07,5.207091e-07,5.066735e-07,5.410324e-07,5.500467e-07,5.830497e-07,5.652445e-07,6.078131e-07,6.34722e-07,6.495026e-07,6.423954e-07,6.939337e-07,6.905961e-07,7.324346e-07,7.629791e-07,7.597161e-07,7.564083e-07,8.109116e-07,8.010629e-07,8.057265e-07,8.308326e-07,8.833096e-07,8.507536e-07,9.063893e-07,9.013979e-07,9.076558e-07,9.119022e-07,9.222128e-07,9.512524e-07,9.422232e-07,9.677614e-07,1.017348e-06,1.038118e-06,1.091891e-06,1.085112e-06,1.083209e-06,1.097409e-06,1.140707e-06,1.148306e-06,1.148336e-06,1.190368e-06,1.220987e-06,1.242711e-06,1.287515e-06,1.273851e-06,1.284773e-06,1.284237e-06,1.345251e-06,1.308508e-06,1.354116e-06,1.37073e-06,1.417202e-06,1.416874e-06,1.417336e-06,1.422924e-06,1.463093e-06,1.499374e-06,1.497303e-06,1.520651e-06,1.502116e-06,1.537071e-06,1.535342e-06,1.585852e-06,1.585495e-06,1.629091e-06,1.652931e-06,1.657922e-06,1.619034e-06,1.664106e-06,1.721917e-06,1.737308e-06
-5.068753e-07,-4.744982e-07,-4.595537e-07,-4.326745e-07,-4.21604e-07,-4.49854e-07,-4.813222e-07,-4.593749e-07,-4.416144e-07,-4.292923e-07,-4.752431e-07,-4.754964e-07,-4.460992e-07,-4.61744e-07,-4.657371e-07,-4.442815e-07,-4.686277e-07,-4.373829e-07,-4.002825e-07,-4.282046e-07,-3.937321e-07,-4.095407e-07,-3.843601e-07,-3.674042e-07,-3.760014e-07,-3.541434e-07,-3.615486e-07,-3.331646e-07,-2.975542e-07,-3.232413e-07,-2.704962e-07,-2.595747e-07,-2.643277e-07,-2.824458e-07,-2.509775e-07,-2.517076e-07,-2.265122e-07,-2.007952e-07,-1.64857e-07,-1.540547e-07,-1.786542e-07,-1.670621e-07,-1.241956e-07,-9.19674e-08,-1.090872e-07,-6.914098e-08,-7.642696e-08,-6.531174e-08,-5.802577e-08,-4.752144e-08,-5.921336e-09,4.419091e-09,2.136011e-08,3.439739e-08,3.733264e-08,6.476308e-08,9.609726e-08,1.253604e-07,1.323782e-07,1.286681e-07,1.409601e-07,2.065041e-07,1.817109e-07,2.148331e-07,2.54079e-07,2.273787e-07,2.492962e-07,2.991359e-07,2.832378e-07,2.775014e-07,3.341503e-07,3.584518e-07,3.826192e-07,3.570363e-07,3.860461e-07,4.001115e-07,4.26931e-07,4.179912e-07,4.826561e-07,4.724051e-07,4.840567e-07,4.796016e-07,5.33345e-07,5.409588e-07,5.196969e-07,5.835274e-07,6.01571e-07,6.349464e-07,6.494141e-07,6.36496e-07,6.778577e-07,7.025913e-07,6.985535e-07,7.34745e-07,7.441616e-07,7.229444e-07,7.581674e-07,8.247693e-07,7.847932e-07,7.817239e-07,8.165735e-07,8.208199e-07,8.44883e-07,8.674412e-07,8.912212e-07,8.976877e-07,9.01815e-07,9.493004e-07,9.67493e-07,9.609967e-07,9.921819e-07,1.018793e-06,1.046387e-06,1.053167e-06,1.076202e-06,1.085171e-06,1.105271e-06,1.099594e-06,1.119009e-06,1.149017e-06,1.170755e-06,1.207334e-06,1.202283e-06,1.238147e-06,1.272327e-06,1.276201e-06,1.295273e-06,1.309368e-06,1.314866e-06,1.344933e-06,1.379799e-06,1.388873e-06,1.411252e-06,1.375001e-06,1.4398e-06,1.412995e-06,1.46589e-06,1.502066e-06,1.505433e-06,1.51704e-06,1.56247e-06,1.569711e-06,1.587665e-06,1.59066e-06,1.6315e-06,1.611535e-06,1.634078e-06,1.675395e-06,1.697104e-06,1.7022e-06,1.722285e-06
-4.408242e-07,-4.470821e-07,-4.292322e-07,-4.091772e-07,-4.150626e-07,-4.659121e-07,-4.462445e-07,-4.273516e-07,-4.221814e-07,-4.297803e-07,-4.560336e-07,-4.514743e-07,-4.270685e-07,-4.252209e-07,-4.297058e-07,-4.11841e-07,-4.190673e-07,-4.296611e-07,-4.124072e-07,-4.107384e-07,-4.165493e-07,-3.710902e-07,-3.883143e-07,-3.53732e-07,-3.433021e-07,-3.586191e-07,-3.241411e-07,-3.433468e-07,-3.01568e-07,-3.118041e-07,-3.062763e-07,-3.096287e-07,-2.858934e-07,-2.54753e-07,-2.29632e-07,-2.170119e-07,-2.14762e-07,-1.905053e-07,-1.757992e-07,-1.824445e-07,-1.769912e-07,-1.287011e-07,-1.097189e-07,-9.413372e-08,-9.218185e-08,-6.457429e-08,-6.323331e-08,-4.276106e-08,-4.60092e-08,-1.945785e-08,-1.250364e-09,-2.26166e-08,3.349584e-08,2.936861e-08,7.338246e-08,3.683339e-08,8.346959e-08,1.002765e-07,1.134479e-07,1.242651e-07,1.820016e-07,1.679065e-07,1.747752e-07,2.517622e-07,2.363857e-07,2.267605e-07,2.632648e-07,2.965211e-07,2.638608e-07,3.268867e-07,3.352902e-07,3.345899e-07,3.8808e-07,3.8139e-07,3.927287e-07,4.142291e-07,4.386944e-07,4.337924e-07,4.60314e-07,4.712057e-07,4.804882e-07,5.17082e-07,5.223863e-07,5.761148e-07,5.615429e-07,5.79305e-07,6.060798e-07,5.908672e-07,6.278484e-07,6.160627e-07,6.660662e-07,7.031219e-07,7.179769e-07,7.191987e-07,7.325191e-07,7.632721e-07,7.476572e-07,7.661031e-07,7.869627e-07,7.917008e-07,8.077926e-07,8.586156e-07,8.897113e-07,8.925125e-07,9.200323e-07,9.249343e-07,9.350662e-07,9.717344e-07,9.770238e-07,9.664897e-07,1.023779e-06,9.866938e-07,1.037085e-06,1.065394e-06,1.08381e-06,1.110689e-06,1.134887e-06,1.146702e-06,1.150338e-06,1.151738e-06,1.131594e-06,1.187781e-06,1.238261e-06,1.238112e-06,1.271189e-06,1.248957e-06,1.251415e-06,1.261502e-06,1.324007e-06,1.31532e-06,1.32721e-06,1.367171e-06,1.339205e-06,1.402603e-06,1.372282e-06,1.39119e-06,1.439584e-06,1.475507e-06,1.470188e-06,1.514172e-06,1.514947e-06,1.554491e-06,1.534391e-06,1.601216e-06,1.589237e-06,1.634041e-06,1.641997e-06,1.639077e-06,1.646929e-06,1.696187e-06,1.699674e-06
-4.408387e-07,-4.762107e-07,-4.57139e-07,-4.494806e-07,-4.438038e-07,-4.577201e-07,-4.521029e-07,-4.341785e-07,-4.8968e-07,-5.054291e-07,-4.775517e-07,-4.628456e-07,-4.674347e-07,-4.602084e-07,-4.409579e-07,-4.351172e-07,-4.281143e-07,-3.999389e-07,-3.954988e-07,-3.995515e-07,-4.007286e-07,-3.968398e-07,-3.934278e-07,-4.128719e-07,-3.707206e-07,-3.772466e-07,-3.460913e-07,-3.54465e-07,-3.539286e-07,-3.147721e-07,-3.047622e-07,-2.982063e-07,-2.51749e-07,-2.847221e-07,-2.496779e-07,-2.789857e-07,-2.333031e-07,-1.933271e-07,-2.028927e-07,-1.588044e-07,-1.642726e-07,-1.61546e-07,-1.098737e-07,-1.026473e-07,-6.81395e-08,-3.938301e-08,-5.896126e-08,-2.345519e-08,8.35575e-09,2.002224e-08,1.222968e-08,5.847847e-08,7.723724e-08,9.021491e-08,8.181146e-08,8.972322e-08,8.786075e-08,1.102551e-07,1.190906e-07,1.883148e-07,1.9423e-07,1.880615e-07,1.916076e-07,2.580158e-07,2.67045e-07,2.649143e-07,2.641842e-07,3.205797e-07,3.249156e-07,3.385786e-07,3.403908e-07,3.463805e-07,4.000642e-07,4.227118e-07,4.32501e-07,4.37701e-07,5.029916e-07,4.823108e-07,5.009802e-07,5.268014e-07,5.296026e-07,5.792783e-07,5.698021e-07,5.855064e-07,6.129666e-07,6.243351e-07,6.204314e-07,6.571593e-07,6.607799e-07,6.790917e-07,7.189783e-07,7.56466e-07,7.250276e-07,7.520259e-07,7.827194e-07,7.916294e-07,7.936409e-07,8.627459e-07,8.690634e-07,8.92754e-07,8.793889e-07,9.257271e-07,9.31389e-07,9.416698e-07,9.827931e-07,9.507437e-07,9.867415e-07,1.005783e-06,1.031634e-06,1.009449e-06,1.08866e-06,1.103605e-06,1.108551e-06,1.138917e-06,1.15784e-06,1.131944e-06,1.180308e-06,1.197056e-06,1.233441e-06,1.236436e-06,1.260573e-06,1.269632e-06,1.27142e-06,1.315196e-06,1.314242e-06,1.338708e-06,1.338588e-06,1.377313e-06,1.365304e-06,1.399767e-06,1.421654e-06,1.456058e-06,1.456952e-06,1.507566e-06,1.516327e-06,1.537872e-06,1.572589e-06,1.576373e-06,1.601599e-06,1.5694e-06,1.596458e-06,1.673356e-06,1.668439e-06,1.709726e-06,1.685559e-06,1.687749e-06,1.706418e-06,2.129457e-05,2.142055e-05,2.16013e-05,2.173965e-05
-4.344475e-07,-4.186687e-07,-4.056016e-07,-3.82507e-07,-3.933391e-07,-4.060039e-07,-4.234217e-07,-3.84593e-07,-4.104291e-07,-4.129025e-07,-3.970641e-07,-4.136922e-07,-4.168211e-07,-3.973621e-07,-3.996864e-07,-3.855112e-07,-3.959559e-07,-3.763925e-07,-3.418102e-07,-3.927227e-07,-3.61612e-07,-3.421976e-07,-3.537002e-07,-3.002399e-07,-2.779797e-07,-2.900932e-07,-2.737482e-07,-2.755809e-07,-2.892141e-07,-2.298386e-07,-2.296152e-07,-2.142982e-07,-1.980724e-07,-1.995922e-07,-1.96791e-07,-2.099922e-07,-1.622683e-07,-1.686752e-07,-1.194613e-07,-1.538648e-07,-1.691669e-07,-1.51168e-07,-9.898908e-08,-8.118389e-08,-4.806175e-08,-5.08182e-08,-1.380846e-09,-3.146343e-08,3.476594e-08,6.896085e-08,2.788225e-08,3.010232e-08,9.743427e-08,9.207036e-08,7.757291e-08,1.41842e-07,1.371635e-07,1.341835e-07,1.559521e-07,1.738467e-07,1.906983e-07,2.098892e-07,2.058662e-07,2.698905e-07,2.363362e-07,2.532325e-07,2.950561e-07,3.073633e-07,3.188212e-07,3.445531e-07,4.087859e-07,4.133751e-07,4.17547e-07,4.341006e-07,4.24237e-07,4.499688e-07,4.738084e-07,4.923437e-07,5.059174e-07,5.289822e-07,5.565616e-07,6.06148e-07,5.788666e-07,5.948093e-07,6.44798e-07,6.926858e-07,6.694422e-07,7.190434e-07,7.219042e-07,7.377575e-07,7.632808e-07,7.536704e-07,8.038826e-07,7.880293e-07,7.943915e-07,8.511941e-07,8.612515e-07,8.761065e-07,8.928538e-07,9.068894e-07,9.229513e-07,9.587853e-07,9.578168e-07,9.81418e-07,9.935464e-07,1.020843e-06,1.040853e-06,1.075137e-06,1.045621e-06,1.094656e-06,1.112238e-06,1.125618e-06,1.117706e-06,1.175726e-06,1.182818e-06,1.198582e-06,1.219874e-06,1.212558e-06,1.244443e-06,1.278057e-06,1.270116e-06,1.289783e-06,1.30735e-06,1.317542e-06,1.349457e-06,1.357532e-06,1.391414e-06,1.427531e-06,1.44784e-06,1.451118e-06,1.467314e-06,1.502358e-06,1.464319e-06,1.510076e-06,1.52806e-06,1.599225e-06,1.574745e-06,1.621277e-06,1.638963e-06,1.624421e-06,1.639767e-06,1.656872e-06,2.052179e-05,2.066058e-05,2.084971e-05,2.098354e-05,2.118385e-05,2.130394e-05,2.145437e-05,2.166302e-05,2.179726e-05
-3.876083e-07,-4.061287e-07,-3.637538e-07,-3.924358e-07,-3.827361e-07,-3.862375e-07,-3.836599e-07,-4.174227e-07,-4.101218e-07,-3.845986e-07,-3.911246e-07,-3.61042e-07,-3.195611e-07,-3.682535e-07,-3.576002e-07,-3.455612e-07,-3.566913e-07,-3.659143e-07,-3.531899e-07,-3.210064e-07,-3.477366e-07,-2.884951e-07,-2.95349e-07,-3.152104e-07,-2.706601e-07,-2.495174e-07,-2.505603e-07,-2.413076e-07,-2.528549e-07,-2.28166e-07,-2.226084e-07,-1.735435e-07,-1.755699e-07,-1.734392e-07,-1.569452e-07,-1.229765e-07,-1.221869e-07,-1.217548e-07,-1.241685e-07,-1.036367e-07,-9.794495e-08,-8.417757e-08,-5.437806e-08,-5.149263e-09,-6.942354e-10,-4.568172e-09,8.255398e-10,4.683599e-08,2.071672e-08,6.748705e-08,7.04968e-08,7.109279e-08,7.566702e-08,1.261921e-07,1.314815e-07,1.42552e-07,1.894565e-07,1.6292e-07,1.949992e-07,2.391025e-07,2.204778e-07,2.663541e-07,2.749066e-07,2.627037e-07,3.312426e-07,3.24493e-07,3.286351e-07,3.208723e-07,3.846582e-07,3.765229e-07,4.13221e-07,4.242319e-07,4.354664e-07,4.613472e-07,4.585014e-07,4.70646e-07,4.833108e-07,5.127378e-07,5.203516e-07,6.020321e-07,5.585993e-07,6.342155e-07,6.456139e-07,6.286877e-07,6.715096e-07,7.201424e-07,6.920117e-07,7.586881e-07,7.539202e-07,7.311236e-07,7.67926e-07,7.927192e-07,7.994539e-07,8.239044e-07,8.452855e-07,8.532867e-07,8.43572e-07,9.224365e-07,8.948421e-07,9.049442e-07,9.657948e-07,9.469168e-07,9.542922e-07,9.816928e-07,9.71859e-07,1.041351e-06,1.038044e-06,1.077901e-06,1.076366e-06,1.11807e-06,1.131823e-06,1.147095e-06,1.158583e-06,1.199125e-06,1.21094e-06,1.243478e-06,1.243954e-06,1.284839e-06,1.265887e-06,1.301125e-06,1.316844e-06,1.351903e-06,1.371154e-06,1.353646e-06,1.397869e-06,1.420189e-06,1.48098e-06,1.459941e-06,1.476346e-06,1.511733e-06,1.498114e-06,1.510988e-06,1.560381e-06,1.569067e-06,1.56269e-06,1.594993e-06,1.621008e-06,1.613245e-06,1.656111e-06,3.825054e-06,2.023703e-05,2.038657e-05,2.055717e-05,2.071451e-05,2.085725e-05,2.104688e-05,2.119248e-05,2.136624e-05,2.148338e-05,2.162991e-05,2.182009e-05
-3.490821e-07,-3.552059e-07,-3.580667e-07,-3.332288e-07,-3.442248e-07,-2.92776e-07,-3.121159e-07,-3.172563e-07,-3.186121e-07,-3.020883e-07,-2.888126e-07,-2.938339e-07,-3.134717e-07,-2.992723e-07,-2.987061e-07,-3.181719e-07,-2.968355e-07,-2.562038e-07,-2.853626e-07,-2.643391e-07,-2.779277e-07,-2.767059e-07,-2.450886e-07,-2.508995e-07,-2.341969e-07,-2.271046e-07,-2.388754e-07,-1.87665e-07,-2.244823e-07,-2.058278e-07,-1.710368e-07,-1.34443e-07,-1.565692e-07,-1.497153e-07,-1.02647e-07,-1.089049e-07,-1.249668e-07,-6.115116e-08,-4.166228e-08,-1.397854e-08,-2.990638e-08,-2.370808e-08,-2.294819e-08,4.854745e-09,3.072072e-08,6.749331e-08,8.137988e-08,1.036252e-07,1.189273e-07,1.156493e-07,1.125651e-07,1.695715e-07,1.409342e-07,1.56713e-07,1.73803e-07,2.084229e-07,2.225777e-07,2.362706e-07,2.553721e-07,2.760231e-07,3.066123e-07,3.015762e-07,3.085493e-07,3.471396e-07,3.88397e-07,3.951913e-07,4.000933e-07,4.12773e-07,4.472511e-07,4.257507e-07,4.858712e-07,4.796431e-07,5.349808e-07,5.397934e-07,5.264134e-07,5.472284e-07,5.881431e-07,5.785775e-07,6.067827e-07,6.405753e-07,6.418567e-07,6.533295e-07,6.79717e-07,6.809835e-07,6.90415e-07,7.287819e-07,7.008746e-07,7.389733e-07,8.039362e-07,8.224715e-07,8.210411e-07,8.487845e-07,8.489484e-07,8.795972e-07,8.525839e-07,8.654757e-07,9.255962e-07,9.448616e-07,9.497487e-07,9.805316e-07,9.729774e-07,1.036003e-06,1.026021e-06,1.062093e-06,1.088182e-06,1.07145e-06,1.091386e-06,1.143922e-06,1.155321e-06,1.146411e-06,1.171606e-06,1.192585e-06,1.207768e-06,1.159463e-06,1.189933e-06,1.243095e-06,1.215024e-06,1.259455e-06,1.281998e-06,1.312066e-06,1.317087e-06,1.348913e-06,1.386952e-06,1.408125e-06,1.43034e-06,1.428806e-06,1.460691e-06,1.476544e-06,1.49359e-06,1.514792e-06,1.57083e-06,1.518502e-06,1.500473e-06,1.543832e-06,1.579517e-06,1.642393e-06,1.264671e-05,1.981064e-05,1.995006e-05,2.010974e-05,2.027334e-05,2.047612e-05,2.057929e-05,2.076592e-05,2.090923e-05,2.107368e-05,2.125042e-05,2.134788e-05,2.154198e-05,2.172609e-05,2.18598e-05
-2.905127e-07,-2.992589e-07,-3.275684e-07,-2.966812e-07,-2.743912e-07,-2.640657e-07,-2.739889e-07,-2.901551e-07,-3.005403e-07,-2.863408e-07,-3.036245e-07,-3.087053e-07,-2.800978e-07,-2.85417e-07,-2.957872e-07,-3.094652e-07,-3.116704e-07,-2.701001e-07,-2.760004e-07,-2.245366e-07,-2.23151e-07,-2.321951e-07,-2.394811e-07,-2.609367e-07,-2.127509e-07,-1.981641e-07,-1.947223e-07,-1.72462e-07,-1.751738e-07,-1.702569e-07,-1.201937e-07,-1.242911e-07,-1.002727e-07,-1.087805e-07,-1.26243e-07,-1.124458e-07,-9.12286e-08,-1.230694e-07,-5.719758e-08,-8.495581e-08,-5.274518e-08,-5.189589e-08,-3.111075e-08,1.549498e-09,4.437137e-08,3.179598e-08,3.456666e-09,2.844354e-08,4.122752e-08,1.090363e-07,7.151871e-08,8.172504e-08,1.230122e-07,1.53661e-07,1.733436e-07,1.928771e-07,2.008485e-07,1.967064e-07,2.393793e-07,2.253288e-07,2.4075e-07,2.762412e-07,2.89055e-07,2.810538e-07,2.93212e-07,3.15815e-07,3.549864e-07,3.692455e-07,3.831469e-07,3.875721e-07,4.028593e-07,4.139447e-07,4.910658e-07,4.724113e-07,5.050864e-07,5.04267e-07,5.250968e-07,5.444665e-07,5.741766e-07,5.577868e-07,5.929772e-07,6.078918e-07,6.445899e-07,6.374827e-07,6.720799e-07,6.610094e-07,6.813476e-07,6.991379e-07,7.098955e-07,7.232754e-07,7.722956e-07,7.832022e-07,8.282739e-07,8.193192e-07,8.211668e-07,8.374373e-07,8.523072e-07,8.864425e-07,8.939222e-07,9.34226e-07,9.288621e-07,9.470994e-07,9.850938e-07,9.66037e-07,9.863006e-07,1.012956e-06,1.037273e-06,1.063198e-06,1.063854e-06,1.106139e-06,1.13056e-06,1.112278e-06,1.145579e-06,1.211078e-06,1.1655e-06,1.239e-06,1.241265e-06,1.245958e-06,1.254451e-06,1.269053e-06,1.308066e-06,1.326944e-06,1.333902e-06,1.393725e-06,1.408967e-06,1.374444e-06,1.427368e-06,1.450686e-06,1.478251e-06,1.463649e-06,1.864952e-05,1.879931e-05,1.894297e-05,1.908555e-05,1.925773e-05,1.9456e-05,1.955407e-05,1.977311e-05,1.988642e-05,2.004913e-05,2.02225e-05,2.034402e-05,2.050066e-05,2.065862e-05,2.0841e-05,2.098456e-05,2.114797e-05,2.129971e-05,2.151395e-05,2.161513e-05,2.18146e-05
