,R_low_10_1,R_low_100_1,R_low_10M_1,R_low_10_100,R_low_100_100,R_low_10M_100,R_T_10_1,R_T_100_1,R_T_10M_1,R_T_10_100,R_T_100_100,R_T_10M_100
55,10.944640962000001,104.00583051,661.7254985000001,10.637920695,69.705743044,86.614954853,3.0690964081,15.258573285,184.12394638,10.561436738000001,106.39321772,17667.757347000002
56,10.421248362,102.45148587,650.30588303,10.841301901000001,67.891655817,89.733357527,2.7602774821000002,14.892872287000001,179.61023332000002,10.095258176,106.62573004,17374.783056
57,9.7313636616,102.58747352,639.9481208100001,10.300926760000001,65.598587753,87.934313342,3.0165799103,14.547468936000001,173.70093701000002,10.124632581,106.37933883,17097.849632
58,10.106844002,103.23520655000002,628.8347503900001,10.640681012000002,65.486328822,84.471867012,2.9431529924000004,14.532156456000001,168.92658095000002,10.075395949,106.93564946,16826.009378000002
59,10.656818858000001,102.17702766000001,620.04713982,11.558402093000002,65.172712311,86.651807578,2.6866032954000003,13.957114788,164.44724679,10.363406773000001,106.95782294000001,16567.016719000003
60,10.250911373000001,106.19437489,610.1451799600001,10.958906387,66.62186024200001,81.74673894200001,3.2881052903000003,13.448789105,159.74022972,11.031781924,107.74039765,16319.087008
61,10.491985449000001,105.55554582,601.0147990300001,10.29540158,64.501500674,84.18038305500001,2.7655738677,13.402473087,155.29025404,10.625519735,107.28400412,16077.623004000001
62,10.430078419,102.6524933,592.27786551,10.292998240000001,64.34394890700001,80.974232333,2.0347528107,13.37030767,150.54371033,10.52069365,107.17863915000001,15844.571171000001
63,10.375157444000001,104.15265932999999,583.8723518500001,10.977018974,63.801071519000004,80.095514932,2.318653145,12.835942016,146.61031855000002,10.527884342,108.49500541,15617.443714
64,10.438318441000002,105.78318324,575.09758335,11.173170833,62.431449805,77.698368841,3.0226044601,12.761195194,143.09935068000001,10.539325784999999,108.22676813000001,15401.499113000002
65,10.647081581,105.57423593,567.55914557,10.917765394000002,61.315208768000005,78.50178008099999,2.7042551665000003,11.818979146,139.83277313,9.8503630852,108.93062608000001,15192.263527000001
66,11.132351574000001,105.24639947,560.17765019,10.864412161,62.888593675,74.737113209,1.2416597883,12.161464156000001,135.92109099,10.168683957,108.42589290000001,14989.584452000001
67,10.941937489,105.00508324,551.77904869,10.883020423000001,60.066190599,76.31542757700001,1.5699475853000002,11.878348687,133.19245227,11.097976084999999,109.07815522000001,14791.509602000002
68,10.967571598,104.94889466000001,544.2931797,10.361436580000001,61.51915386,74.422910075,1.7231516836,12.218989696000001,129.55878447,11.160166196,109.87947462000001,14605.298638
69,10.813348581000001,103.99837265000001,537.8861533200001,10.599912912,60.769816628,72.480579547,2.0373711607000002,11.685135632000001,125.78478163,10.746554153,110.17302313,14421.321684
70,11.347683539,104.81550817,530.47766414,10.85226927,58.918399191,71.998297244,2.0390189093,11.551850321,123.66843293000001,10.91120339,109.8955272,14240.520541
71,11.451585351,105.43147255000001,523.48372265,10.396026937,59.048870753,70.342580329,2.4437028401000003,11.284635093,120.74236110000001,10.727691233000002,109.46736438,14068.201417000002
72,12.053484397000002,104.76399439,517.82382798,10.936015542000002,58.229938986,70.791375038,2.0245869337,11.279897763000001,117.96102626000001,11.525355603000001,110.15894415000001,13898.016186
73,11.320395288,106.11473044,511.20958233,11.344766335000001,60.090869738,69.956645348,2.4185894176,10.430978818,115.39267689000002,11.240117601,109.49615897999999,13736.305991
74,11.38875632,106.84460904000001,504.95320465000003,11.385486687,56.856711126,69.036686909,1.5843927770000001,10.485126722,113.06952729,10.94511731,110.50538888,13580.501545000001
75,11.848500208,107.47012311,499.10544476,10.610322079,58.911905398,65.657231971,1.4813568328,9.758681471800001,109.99971892,11.304910004000002,111.01029486000002,13428.375823
76,10.691920806,107.35647265,493.7043559,11.094974751999999,56.831745496,66.782981776,1.6105816769,9.398847851100001,107.38903256,11.252495824,111.43879419000001,13280.210551000002
77,11.043972563,107.18234989000001,488.17048082,10.7162532,55.722266552,66.631123445,2.5035978979,8.9348640131,105.30383406,11.563753333000001,111.83878087000001,13137.484202000001
78,10.888853694,107.08031368,483.11321734000006,10.680992091,56.86810254700001,66.929710556,2.3087363843,9.1617783937,103.18125533000001,11.401658639,111.92414604000001,12997.775339
79,10.451806247,105.95325875,477.33105021,11.465081116,56.983171817000006,65.236226874,1.9965901288,9.2363382009,101.08398783,11.208480828,111.90425539,12860.693969
80,10.693854620000002,104.99621567000001,472.72140364000006,10.937436628,58.450227698,64.145297074,2.2553759038,9.0247112894,98.949039966,11.293381021,111.90125406,12728.634756000001
81,10.857401094,106.04942872,468.09309424,10.453610457,56.76141427100001,62.695230554,1.9449440458,9.270878536,96.95419976200002,11.324852949,112.80374565000001,12600.388145
82,11.234602653000001,108.87036296000001,462.35069021000004,11.483323306,55.545583564,64.771288635,1.5414764221,9.1038833716,94.912284112,10.865197737,113.71684195,12474.268442000002
83,11.345708799,109.40868378000002,457.34970627,11.616714346,54.793276831,60.80058483300001,1.4039238749,8.6097890062,92.75201591700001,10.407082982,113.59175005,12352.780905000001
84,11.131694464,107.91828572,452.87095418,10.955433254,55.783534663,59.838880588,1.0362342806,8.329127467700001,91.55925909000001,10.466062577,113.98245988000001,12233.973248
85,10.842270512999999,107.40333892000001,448.64318625,11.016206827,53.83399639,62.67001936100001,1.3662955212,7.9867953673,89.272880359,10.603019973,113.45224266000001,12119.121384
86,10.884715493000002,107.77111129000001,444.36659664,11.397920616,54.669326346,63.61285159100001,1.0588904331,8.2208117647,87.64294761900001,11.545816960000002,113.86210645000001,12008.69563
87,11.672615301000002,106.06044270000001,440.30806748,10.840783489,53.466792451,61.255668697000004,1.4212302801,8.2106549826,85.947040134,11.226973129000001,114.46014469,11898.508528
88,11.289139366,108.42570191,436.22163503,11.564175111,52.20922958,60.556894823,0.9514916854400001,7.3869011884999995,84.42772013999999,11.297821629000001,114.67723198000002,11791.863944000002
89,12.068782098000002,111.43263691,432.16892664,11.011753713000001,52.248428801,60.986608332,1.3478774008,8.3588798816,82.76255357500001,11.381199556,114.62942894000001,11688.157683
90,11.821355201000001,110.70180335,428.59519453,11.082402125,51.4749172,58.441692090000004,0.91355808252,8.0434836036,81.144780779,11.462352631,115.351977,11587.612098
91,11.644978031,108.21690921000001,424.00821258,11.025106232,48.813926696,61.087548602,1.0486478885000001,7.5850687153,79.46586265500001,11.088083056,115.31724340000001,11488.341261000001
92,11.490623137,110.14662050000001,420.65192247000004,11.353372429,52.636028158,58.397322391,1.1026025959,7.838337978700001,78.034445323,11.632328096000002,115.74379641000002,11391.501175
93,11.814088339000001,110.8246579,416.75146349,12.029169056,51.751558203,57.950487644000006,1.8959748616,7.3974359793,76.96502507299999,11.705745919,115.77157238000001,11298.394529
94,11.196038940000001,109.99925507,413.2131653,11.512787523,52.02124612,56.885373851000004,1.5469456116,7.2151124186,75.885122897,10.926049754,116.26968444,11206.194758000001
95,11.205711417000002,109.26793038,409.73463911,11.63798629,49.538552958000004,57.139172895,1.3215218075000001,7.208736860800001,75.066859608,11.364326156000002,117.07239537000001,11116.751703
96,11.483824665,109.63404748,406.72122850000005,11.483392655000001,51.413221627,54.533638831000005,1.0465148392,6.334021236400001,72.767620622,11.667540321,117.28520803,11029.572925
97,10.80663651,108.03946680000001,403.66030589,10.959955716,51.169918152,56.057210713,1.4347408239000001,6.593067496400001,71.44288702,12.029996697000001,117.29782273,10943.755042
98,10.696415984000001,109.93358046,400.19880544,10.899941572,51.120578064,56.024637161,1.5218117255,6.3666857386,70.885275818,11.708913235,117.75823623000001,10861.146729
99,10.701936617000001,110.42575352,396.75840526,10.768280845,50.608746278000005,55.571317716,1.8394152335000002,7.3824327274,69.51419436500001,11.445479231,118.44756955000001,10778.594296
100,12.16248279,109.75571058,394.17787775000005,11.078661828,49.771588236999996,55.022519518,1.5406526188,6.7298674367,68.358499448,11.878750001,118.80116290000001,10700.125713000001
101,11.422849866000002,111.31293832,390.89562051,11.27825044,49.385434977,53.502371884000006,1.4375881108000002,6.8299652867,67.060400397,11.592530882000002,118.75788914,10622.707196
102,11.919272538000001,109.43375855,387.36685383,11.806399698,48.537772273,55.552668528000005,0.94552795815,6.0073671193000004,66.549587245,11.727762512000002,119.7367601,10547.091952
103,11.306618717000001,110.71263543,384.27817344000005,12.560167306000002,48.197475735,53.996623137,0.6337386082600001,6.6964435064000005,65.601261667,11.263725810000002,119.41754565000001,10473.381262
104,11.449983504,110.02298379000001,381.57362724,12.792246480000001,49.806444622,53.538751672,0.8733410084000001,5.675464649399999,64.51242825300001,11.875360997,119.58575669000001,10399.036109
105,11.023303159000001,111.58815141,378.76772694,12.677666064,47.801477194,49.518994274,1.5925549235000003,6.3444002762,62.79628451,12.475044286,120.00554307,10326.692136000001
106,10.91434001,112.90062503000001,375.93366869,11.472296819,49.693639994,52.886971389,1.5595820457,6.1807145357,62.283124862,12.102174196000002,120.21575458000001,10258.852271000002
107,10.979380249,112.0793786,373.09451727000004,12.382081422000002,46.417972044,51.797696869,1.3324876136000001,5.797033964,61.35594503600001,11.297886431,120.58169887,10190.588655
108,12.365958355,111.78011846,370.76530134,11.759440213,46.41066880100001,52.412156037,1.3761574280000002,5.9360530713,60.188053794000005,12.339262412000002,121.83638319,10125.34718
109,11.919557892,110.47698536,368.95642552000004,11.705960787,47.879411795,50.063508752000004,1.2065058286,5.5909072216,59.094327298,12.237919691000002,121.31898984000001,10060.317582000001
110,12.141240404000001,110.51923138000001,365.73430407000006,11.423918522000001,47.320272643,49.78067409,0.82029082193,5.4912192127,58.30490863400001,12.213372429000001,122.05552594000001,9997.544111700001
111,12.165247654,112.26829884,362.9295679300001,11.381225704,48.136794248,50.192647905,1.0887531943,5.5496656158999995,57.982797443,12.060646668000002,121.46530935000001,9935.3049882
112,11.815432117000002,113.38875083,360.76133256,11.711991873999999,47.457779146,49.009199756,0.86863472859,5.1761304576,56.258040786,12.680482087000001,122.25979845000002,9873.8248926
113,11.829419009,112.42533219,358.37707401,12.758798675000001,45.77580512,49.052673603,1.2484808565,5.3697419844,55.589657677000005,12.486140122,122.70708794000001,9813.3960273
114,11.821992985000001,112.58318409,355.97931856,12.022566125,46.819568524000005,51.248293857,1.2624619217000002,5.358608632400001,54.96682661,12.170745549000001,123.00930393000002,9754.2925505
115,11.548190741,111.31036445000001,353.65676013,11.821836097,48.026772674,52.65343133900001,0.74264690397,5.5276262856,53.949256653,12.158944855000001,123.54346836,9697.5109773
116,11.652549574,112.98848221000002,351.47415474,11.962574717,45.647257139,49.14335932,1.0793064575,5.295871687800001,53.073290474000004,11.954925867,123.93732504,9642.3801733
117,12.019258975000001,111.05444173000001,349.82629586,11.628260381,46.420568651,51.837155297,1.5772515383,5.0564921139,53.4046967,11.893058627,124.39842976000001,9587.3890677
118,12.13830501,110.4567491,347.76108805,11.501469999,45.207466428000004,49.70055215400001,1.5402486041999999,4.5456016551000005,52.25330824,12.143634649000001,124.51160727999999,9532.9195028
119,11.685588106,112.05959709,344.87180528000005,12.079249245000002,43.729282879,48.842262004000006,1.1999327398000001,5.2195764511,51.188872021,12.098897741000002,125.26946193,9480.525041
120,11.593773479000001,111.94098079,342.67221054,12.297111880000001,45.068813961,49.566592678999996,1.142836652,5.035868753100001,51.646006796,12.121491864000001,125.49741768,9428.729536
121,12.073705875,112.30285963,340.51929106,12.063989061,45.233500714,48.233423513,1.0680199125,4.8878007419000005,50.351086429,12.328589492,125.40377611,9377.089445500002
122,12.446065512,112.44730558,338.7777906,11.710874332000001,45.501010391,47.455569074,1.5121442232000002,4.6024581479,49.750483413000005,12.791432482000001,126.13666513000001,9327.906300300001
123,12.065522697000002,112.57086044,336.88211261000004,12.214443359000002,45.235033213,47.132721193,1.3731259685,4.6987653946000005,49.166224017,12.678777921,126.42275578,9279.2476062
124,12.356003936,114.41027709000001,334.20550608,11.980750968999999,42.708493311000005,46.484542509,1.6457647689000001,5.0028597798000005,49.051736823,13.311652083000002,126.62646441000001,9231.162839600001
125,12.639040959999999,111.93415958000001,332.71713619,12.359693073,42.074625526,46.046184252,1.3858817738,4.696024120700001,48.08644007400001,12.815083892,126.78678104000001,9184.795199
126,11.368293826,111.75051441,330.95118852,12.52802349,43.206209739,49.246182243,0.9615536811200001,4.9510174449,47.003463806,13.453998235,127.96162082000001,9138.3612016
127,11.949604186,115.65248315000001,329.08297726,12.102929077,40.592803998,46.375294005,0.93093561304,4.8612446335,46.421982915,12.616893628000001,128.65233657,9091.7258058
128,12.229850199000001,115.13037862,327.41299947000005,12.377528265,41.926455197,46.763252612,0.85748737888,5.1289532621000005,45.577658057,12.718229527,128.56917238,9048.2196538
129,12.477822793,115.08803254000001,325.74713259000004,13.061383015,43.217987695000005,44.931375669000005,0.7153648340400001,4.823064045900001,45.553069867,12.662533209,128.94635802,9005.4166503
130,12.469864714,114.10735169,324.54343454,12.351675878000002,43.64373126,46.920545174000004,1.2847777953,4.7244466828,44.97205282,12.862273024000002,129.44833543000001,8962.3167878
131,12.566281384000002,115.34658370000001,322.51460652,12.3043651,41.256071199,44.04478204400001,0.5779518730300001,4.418620847000001,44.48106210500001,13.176708080000001,129.77845472,8920.526597600001
132,12.884937632,113.94502508000001,320.36743505000004,12.839850569,41.93233508,44.401563173,1.2758006562000002,3.9838883481000003,43.591512622,13.070073237,129.68322153,8878.7387358
133,12.295101897,114.14201254,318.79058951999997,12.199383264,42.125420805000005,44.761932259000005,1.241645009,4.3363152713,42.617657527,13.042764522,130.17179299,8838.2110698
134,11.772282277999999,114.28633115,317.10802431999997,12.014978665000001,41.631042222000005,44.667167458,1.2819806727,4.415035164100001,42.478673095,12.648442862000001,129.68906958,8797.7346266
135,12.5159238,115.74597920000001,315.73395972,11.970222431,40.291288315,44.00749276100001,0.79070204606,4.7766206989999995,42.350375224000004,12.816828984999999,131.07086488,8759.0201292
136,12.466200587000001,115.28449249,313.48274206,11.844912251,41.567159315000005,44.522266762,0.7292332782100001,5.1356994391,42.009346544,12.816381059000001,130.86463696,8720.8364857
137,11.776797919000002,116.04056454,312.79909308000003,11.836872318,41.295525079,45.705514822,0.9672918110900001,4.6864522574,41.810581024,13.522368363,132.03200979000002,8682.9985958
138,11.840420484000001,116.63024452,310.23610063,12.016815845,43.493432713000004,43.656809794000004,1.0865626621,4.480470465800001,40.879835979,13.013350326000001,132.46287381000002,8645.9412705
139,12.231348592000002,115.21713532000001,309.97369322000003,12.808662859,43.301738515000004,44.25867700800001,0.98917830371,4.3598640787,40.15285412600001,12.878025473000001,132.59515981,8610.1982743
140,12.419430959,117.00050891000001,307.95508792,12.51960839,41.990901991,43.103318603,0.8312039767600001,4.3469955813,39.779674808,12.603441064,133.20533071,8575.4937027
141,11.968390936,116.8142353,306.37733289000005,12.755440366,40.09815711500001,44.622324822,0.34782896563,3.5004111965000004,40.172744775000005,12.550049178,133.41773411,8540.056296600002
142,12.994332792000002,117.08459169,304.57402318000004,12.973334833000001,42.624774323000004,43.18066658,1.5715248480000001,3.6450086326999998,38.845200834,12.728914953000002,133.85643797,8505.199803000001
143,12.378116026,114.98417734,303.35701013,13.811236386000001,43.821523832,41.497269194,1.2556400009000002,3.8527409174,38.688431232,12.614959815,134.23513337,8470.4207256
144,13.138253507,116.56078640999999,301.07736166,12.883562022,41.176472223000005,43.047607505,0.82764564979,4.367245196600001,38.698276512,12.892569430000002,134.74867956,8437.9303735
145,13.408792938000001,118.57368008,299.81396438,12.404224208,41.599309952000006,43.617742449000005,0.74192271882,3.9320946144000004,38.197113099,13.639297549,135.17845218,8404.779364400001
146,12.397158571000002,118.43644643,299.01946618,12.780145653000002,44.534217523,44.150392569,0.97649639486,4.2820030899,37.626157336,13.463742334,134.83268049,8372.0451221
147,13.440326256,118.0028903,297.15407436000004,13.127955754,42.603292059000005,41.44845661400001,0.94270255602,4.3043559117,37.414222334,13.490988522,135.30401702,8340.031490700001
148,13.749814798000001,117.61779206000001,296.55020626,12.737230008,40.958211684,42.397623474,1.3270266663,3.9370618765,37.145548504000004,13.484357169,136.12603652,8309.4852744
149,13.365229279,117.18726455000001,295.03617043,12.897430679000001,40.339036786,41.691023398000006,0.7978925253800001,4.4022237944,36.014769194,13.825421092000001,136.40723409,8279.1014574
