,x,low_V_f,low_V_f_100,T_V_f,T_V_f_100,pi_V_f,pi_V_f_100
35,1400.0,0.013921700808234076,-0.0458483553887236,0.00946910106737623,-0.06041468827093967,0.008432660139671007,-0.36452143758786526
36,1440.0,0.011738082177120118,-0.050323376714812074,0.008094393972025994,-0.06520810279203726,0.0059641496447947005,-0.38505575021661553
37,1480.0,0.00871712434902405,-0.05502681997264773,0.005944489586676842,-0.0703846439610609,0.00365432996233742,-0.405275275187475
38,1520.0,0.007071238564822076,-0.05957225509964599,0.003240318955212415,-0.07634088212154254,0.0015530189546023225,-0.4268752703182491
39,1560.0,0.004762747230916439,-0.06389371812878093,0.0017497152181434297,-0.08145246820652688,-0.0017624955223773222,-0.4480504802842753
40,1600.0,0.00333657775194023,-0.06962109154803489,-0.0012514178843176884,-0.08672236845073165,-0.0034802890365718815,-0.46872607854213927
41,1640.0,0.0012403667831578837,-0.07397053268931351,-0.003961974365566397,-0.09219796101416046,-0.005437755130065941,-0.4910253301035533
42,1680.0,-0.001465787204438305,-0.0792249222328014,-0.00600658561060008,-0.09833045281874156,-0.00861653415012428,-0.5131891961359928
43,1720.0,-0.004825449198152883,-0.084284361185336,-0.00885285163740151,-0.10487966231215651,-0.011074343673544304,-0.5361867452712382
44,1760.0,-0.00600088676934888,-0.08933001061484072,-0.011525345860522052,-0.11103212946832546,-0.01331766305576315,-0.5590051647814136
45,1800.0,-0.008207139559570953,-0.09475229082363977,-0.01413124928323874,-0.11726294794677694,-0.01628043742096402,-0.5821494152423836
46,1840.0,-0.011886164541140606,-0.09995799636678161,-0.015450572014122567,-0.12329028911802348,-0.01776142560332092,-0.604845388902983
47,1880.0,-0.014460542616010397,-0.10534813859055511,-0.019149270559274338,-0.1292960669476381,-0.021461108429037874,-0.6287189262211239
48,1920.0,-0.017017009435442782,-0.11144063101364293,-0.022572358837338345,-0.13567725656675164,-0.02413385130644998,-0.653417337803316
49,1960.0,-0.01921516628561951,-0.11681534247970306,-0.025684720208897074,-0.14208629284276764,-0.026832863504613617,-0.6777977134928392
50,2000.0,-0.02215503932093256,-0.12261658571132611,-0.027881436322051683,-0.1485184943527074,-0.029935323115458743,-0.7021872157231114
51,2040.0,-0.025390828222321374,-0.12834079022736283,-0.03019248267320332,-0.15574763735235542,-0.033972308847056785,-0.7264540134352022
52,2080.0,-0.027924025898644487,-0.1341812856200775,-0.033234297750517575,-0.16196842957337776,-0.03713399300071848,-0.7528120615274814
53,2120.0,-0.03136824085970641,-0.1402077548899009,-0.03610613747891566,-0.16969499320211107,-0.04074622960920135,-0.7780413435656485
54,2160.0,-0.033282110593610865,-0.14601990958962852,-0.04022037015144259,-0.17684879669485726,-0.04362627817837769,-0.8040971710994965
55,2200.0,-0.03685375125993695,-0.15164892676767244,-0.04277038369575187,-0.18323753473255183,-0.0472328876006245,-0.8304905892409155
56,2240.0,-0.040265620869006216,-0.15883902196308353,-0.04659264415307827,-0.1898992567368566,-0.05014841401596092,-0.8565267685604477
57,2280.0,-0.04297173237593546,-0.16502614911394847,-0.04954388244734281,-0.1974256253670389,-0.0539567321115756,-0.8832985913444545
58,2320.0,-0.04575623458791345,-0.17146375026026833,-0.05304772982852698,-0.2052707446317463,-0.05746705081457913,-0.9103164626794947
59,2360.0,-0.04933873661542221,-0.17789978498547065,-0.05657539859808018,-0.211575393165945,-0.061307256063905,-0.9371118269312948
60,2400.0,-0.05245393450678912,-0.18493606890691094,-0.059222481653424225,-0.22032484511687211,-0.06425358936249084,-0.965095090012088
61,2440.0,-0.05688181227997052,-0.19191771852614153,-0.06335133162737122,-0.2274822219905102,-0.06820219999680287,-0.9967229421211992
62,2480.0,-0.059422648379166304,-0.19833450358585974,-0.06693901271194118,-0.23507368837974946,-0.07150060553576704,-1.0163602090989712
63,2520.0,-0.06275735295736617,-0.20437969192368088,-0.07053965905228968,-0.24355081198244738,-0.07586978959061777,-1.0339149161553458
64,2560.0,-0.06639121915840118,-0.21124755957231967,-0.07402118110878224,-0.2514451824249756,-0.07914968785620703,-1.0907319076456556
65,2600.0,-0.07040291156595743,-0.2175284143784666,-0.07729306844333649,-0.25943474753432433,-0.08303294579827869,-1.0967318474657348
66,2640.0,-0.07441332479580165,-0.22438012721101133,-0.08217629547509159,-0.2666997121602965,-0.0875595945594328,-1.123579113501608
67,2680.0,-0.07752081465506527,-0.23322598724849503,-0.08564732315136786,-0.2754001541037309,-0.0916114241958356,-1.1352351107036347
68,2720.0,-0.08171742904598472,-0.24013427404161725,-0.08887181221043287,-0.282492900940516,-0.09457538411414669,-1.2192504177922223
69,2760.0,-0.08520082104299595,-0.24643020078627748,-0.09227487820752521,-0.2918297020339606,-0.098761921092851,-1.2253899029700874
70,2800.0,-0.0897704478281486,-0.2528026502688335,-0.09622054620301217,-0.30032223119342943,-0.10293266467868982,-1.2175938221568952
71,2840.0,-0.09277145543334261,-0.26120426911849587,-0.10093948767183926,-0.3085130048311622,-0.1068103244452121,-1.3054303668827394
72,2880.0,-0.09636241219850056,-0.26890377613918554,-0.10545032641271725,-0.3168811860097576,-0.11153345109440453,-1.3245505397882034
73,2920.0,-0.10046496416126947,-0.2764171720956284,-0.10931233369596914,-0.3257712771863508,-0.11553247445654863,-1.3167595739184323
74,2960.0,-0.10477643328039675,-0.2834428180888173,-0.11350073629093953,-0.3347576424487433,-0.11951706819169931,-1.3345263744997626
75,3000.0,-0.10779678381419042,-0.2909452508700734,-0.11850251047022017,-0.3438944339703427,-0.12351504359325594,-1.3726605315687965
76,3040.0,-0.1123499960508644,-0.2996180436790669,-0.12248269145508743,-0.35241755879511255,-0.128442197955111,-1.4541164952615646
77,3080.0,-0.11692186312172764,-0.3073946022004936,-0.12648676023914662,-0.36192378446226664,-0.13308089928532396,-1.434184104442339
78,3120.0,-0.12106406379419224,-0.31502459159278046,-0.13154963322111518,-0.370610504328573,-0.13729866464903406,-1.4990389581136818
79,3160.0,-0.12421349986929825,-0.32295627917064024,-0.13617106238195342,-0.3800198435272722,-0.1433330876245848,-1.4958925624306951
80,3200.0,-0.1293176118004894,-0.33074839204417705,-0.1399457390506957,-0.38860070581787204,-0.14747895364714253,-1.5243357727460218
81,3240.0,-0.13426330762429708,-0.3389264706147398,-0.14474588174363456,-0.39826370986129705,-0.15201982843858136,-1.558610605415533
82,3280.0,-0.13863893453675297,-0.34799059026160156,-0.14949126745726532,-0.4079890243318484,-0.1566716689909853,-1.6224493951370647
83,3320.0,-0.14361310158495588,-0.3567399778949321,-0.15475360932418325,-0.41819568679565816,-0.16132441990329427,-1.6480880770415203
84,3360.0,-0.1471919696583118,-0.36442857374431437,-0.1586381328866804,-0.42631517574131095,-0.16615539293591725,-1.6797551138276614
85,3400.0,-0.15217736108128796,-0.3723925552897098,-0.16401417596637335,-0.4367012870610349,-0.17171721361586878,-1.701279870576017
86,3440.0,-0.15546512364444146,-0.3809988790857761,-0.16731961762808867,-0.4456598863705882,-0.177094491397133,-1.7399876899741986
87,3480.0,-0.16138876600938504,-0.38948162087883154,-0.17294872831609562,-0.456004784722897,-0.18093563090673,-1.759256864693923
88,3520.0,-0.16637598207465748,-0.3983883731566974,-0.1780207968938355,-0.46587311481915306,-0.1865143323211354,-1.7895021213064757
89,3560.0,-0.1707767961835954,-0.407690047182797,-0.18300276964339823,-0.4755650959414133,-0.1911169459024663,-1.824749629099238
90,3600.0,-0.175601936651971,-0.41662962215737365,-0.18783312141791408,-0.4856089822481944,-0.19725773696238694,-1.8558581716473679
91,3640.0,-0.1805677212344735,-0.42524511480810484,-0.1914445498716216,-0.49521669160795173,-0.20260210021279482,-1.8885943985697837
92,3680.0,-0.18581243507576095,-0.4337265727229269,-0.1985490254202832,-0.5056345350289099,-0.20753403714399116,-1.9178497907768772
93,3720.0,-0.1906348243225459,-0.44279051665087366,-0.20277274174928378,-0.5161456525180506,-0.21284069227696428,-1.9481842602631767
94,3760.0,-0.19563515922192942,-0.4505529693125512,-0.2092855909015752,-0.5268053767048766,-0.21833958923093158,-1.9795327228387976
95,3800.0,-0.1998940127048726,-0.4604740615119752,-0.2135957153500821,-0.5361939041839215,-0.2236974750223861,-2.0076964913566746
96,3840.0,-0.20409082178004104,-0.46991299516891105,-0.2182843760033481,-0.5459476236882238,-0.23010217095364816,-2.0537737886971326
97,3880.0,-0.20974063900671824,-0.4790892013476957,-0.2241920605169967,-0.5569509162943996,-0.23494868749251946,-2.075311287717181
98,3920.0,-0.21521262989211126,-0.4877488301584989,-0.22950837414475522,-0.5673624227201222,-0.24076925022375534,-2.11258945382681
99,3960.0,-0.22100032848800305,-0.49695761338365607,-0.23524018158204582,-0.5780879939026194,-0.24593115189314338,-2.14233083411502
100,4000.0,-0.2260038331252813,-0.5068495570545699,-0.24051323164238872,-0.5882218424808041,-0.2522920426511568,-2.1839243711820395
101,4040.0,-0.23080340317795112,-0.515321017522877,-0.24642593981712788,-0.5993909029154418,-0.25819464354248717,-2.200341849574968
102,4080.0,-0.2356348844009257,-0.524782376988467,-0.2513679084829883,-0.6094702351271265,-0.2645410406024768,-2.2424728139109678
103,4120.0,-0.24111629791804481,-0.5351961182679966,-0.25798077686490306,-0.6206394224423777,-0.26918786769189096,-2.267595484009208
104,4160.0,-0.24679718240742277,-0.543442304616498,-0.2627116074928465,-0.6330195985732208,-0.2756230007484465,-2.3062865028228767
105,4200.0,-0.25228458092252554,-0.5535666891513281,-0.2688930961228559,-0.6430923372713966,-0.2816024478191311,-2.3266841581355364
106,4240.0,-0.2579386441184042,-0.5629792316280072,-0.274383789561991,-0.6538817464134405,-0.28746400119136145,-2.3691993192103875
107,4280.0,-0.26367430665800323,-0.5731197912724803,-0.2793561307813829,-0.665073572669485,-0.2937140116289424,-2.397642892954893
108,4320.0,-0.2696327139428637,-0.5827755677433267,-0.28625038794890967,-0.6756737698780291,-0.2996635944595718,-2.4223233492841985
109,4360.0,-0.27512387500167484,-0.5925701260715109,-0.29115457714097415,-0.6875857562591109,-0.3054987427281233,-2.468085455751934
110,4400.0,-0.2812655434924448,-0.6024412197484981,-0.29803141957957086,-0.6981736448617136,-0.3117869704036267,-2.4905310307137087
111,4440.0,-0.2873002498324245,-0.6131974430763363,-0.3034746252651756,-0.709670472553771,-0.31794012723515946,-2.520748281903489
112,4480.0,-0.2923083710996329,-0.6231014757393225,-0.31001462640038646,-0.7212314789555613,-0.3236526885934422,-2.563068482051288
113,4520.0,-0.29748814378399013,-0.6328219158001771,-0.3151169287378111,-0.7328968944898404,-0.3305725287465,-2.5926456655580683
114,4560.0,-0.3037496630389013,-0.6432278121367128,-0.3217017009968499,-0.7442807450097864,-0.3366518270914053,-2.625807310434467
115,4600.0,-0.3099298548880049,-0.6538175537930037,-0.3281699582944806,-0.75598960395014,-0.34267075670843594,-2.6565552281415226
116,4640.0,-0.31543743208199937,-0.6640709316897615,-0.33400761640635157,-0.7663960434929187,-0.3498423873246712,-2.68385623886142
117,4680.0,-0.3215786706907361,-0.6745809388501256,-0.34091902255734824,-0.778330694282382,-0.356795538905464,-2.720091578716649
118,4720.0,-0.3281704959066335,-0.6846039870661601,-0.34652010492342167,-0.7895917141894166,-0.36286569478748787,-2.7522182605857837
119,4760.0,-0.3350998565628637,-0.6947771393757128,-0.35379305734842026,-0.8019671050220328,-0.36986061759392774,-2.783279376964481
120,4800.0,-0.34005486323763634,-0.7045405513862926,-0.360120135785024,-0.8142850972873148,-0.3763237622801633,-2.815707645056781
121,4840.0,-0.34438244489623426,-0.7167581613015113,-0.368257330611935,-0.8241707554444612,-0.3853393366962676,-2.848620353463761
122,4880.0,-0.35758853547525754,-0.7267084395903612,-0.3720639993249958,-0.8425513446668959,-0.38434628328564613,-2.8797272713658884
123,4920.0,-0.35692446336187283,-0.7387109627534991,-0.3810215983013274,-0.8421469009713983,-0.39182863699828757,-2.9131720822587894
124,4960.0,-0.3560899945543822,-0.7442672081196612,-0.3932732282462436,-0.8708738223690851,-0.3941860391371543,-2.943019794379718
125,5000.0,-0.3739868768961382,-0.7687985179557998,-0.3955188610428545,-0.8608131337732274,-0.4105293886704201,-2.9756704296640377
126,5040.0,-0.3925739228939158,-0.7555620617148895,-0.41341961053710385,-0.8944710785853814,-0.4104278901724211,-3.009315398188521
127,5080.0,-0.4018021321301138,-0.7635108984724782,-0.4200864219489122,-0.8875964714106087,-0.41349291006070854,-3.0388523921144275
128,5120.0,-0.39753527849151105,-0.7788154208939267,-0.42908718129076145,-0.8911638877822748,-0.4233374927015102,-3.07153487569312
129,5160.0,-0.3831477351030727,-0.8200520707488711,-0.402912692726656,-0.9420595923653687,-0.44160512134638075,-3.1026919322506856
130,5200.0,-0.4079130582049241,-0.8251430887275095,-0.4133604284890725,-0.9388074905790712,-0.467652419460384,-3.1409925734822024
131,5240.0,-0.396469298878305,-0.8449116408999295,-0.4487079271650938,-0.9672753815181268,-0.47427187867103976,-3.173302888788043
132,5280.0,-0.4117946924218558,-0.8414966359664809,-0.4311391548119424,-0.9652906458367965,-0.4409770799042548,-3.200335734226052
133,5320.0,-0.4131215322895545,-0.8595578670334059,-0.4730373502695328,-0.9748545309685813,-0.46368840660839994,-3.2372604151147293
134,5360.0,-0.44839718733336953,-0.8463086084852934,-0.4794524684724597,-0.9757135440402809,-0.471004970539044,-3.2625597998026823
135,5400.0,-0.4292356774367468,-0.8830378173232338,-0.4736163211495845,-1.019408603789272,-0.45288436748273897,-3.3001547554308863
136,5440.0,-0.45671794650695596,-0.8485894354540607,-0.4571664990852336,-1.0303496045654739,-0.5098137382561642,-3.3319786760604204
137,5480.0,-0.4758111844472468,-0.8690088353182007,-0.44440108303503395,-1.0028192290790314,-0.5237985487664656,-3.3585785698513053
138,5520.0,-0.48932284190237874,-0.9249202970326122,-0.45192828219871944,-1.055959028228766,-0.4750084147624845,-3.390703338951938
139,5560.0,-0.4553042298828165,-0.8844764701185439,-0.519415295922939,-1.0330985258841205,-0.5295034428609543,-3.423825757502093
140,5600.0,-0.5020233999660219,-0.954958832172391,-0.5122758754125798,-1.0882451852766348,-0.4865003389555312,-3.4552552721286407
141,5640.0,-0.5109299597260811,-0.9475269282080097,-0.536652087053694,-1.0886107832786456,-0.49340104512123334,-3.4871237828685957
142,5680.0,-0.4907421067107425,-0.9727088175945354,-0.5280871837032264,-1.0609702979695976,-0.50102624073536,-3.5212712390115137
143,5720.0,-0.48079460941520646,-0.9279494368063379,-0.49053120164725317,-1.1142574422579277,-0.5193240589353383,-3.550926216442831
144,5760.0,-0.4676671710800042,-0.989811636240776,-0.5212182476709847,-1.0771402184898595,-0.5795959996550126,-3.5853892910580836
145,5800.0,-0.5361575589462271,-0.9651714604685386,-0.5522380837963685,-1.1497058365322452,-0.5848636227289843,-3.61530282980086
146,5840.0,-0.5060142797864565,-0.9581649587422274,-0.5125680397909066,-1.128063013990734,-0.5380697435462145,-3.646640028719919
147,5880.0,-0.5421080830858536,-1.033851351555947,-0.5252471081727279,-1.150806919568981,-0.6030349854324103,-3.678042465139235
148,5920.0,-0.5565772178051874,-1.026457710626397,-0.5533652886866389,-1.1922577113816792,-0.5938461538525661,-3.710635753463674
149,5960.0,-0.565656511141632,-1.0517768990848053,-0.5364609910186066,-1.2018686318663525,-0.6160347480245678,-3.7416909718574765
150,6000.0,-0.5123154159214351,-1.0408479945378692,-0.5903289393271538,-1.2076495740399127,-0.6060743694524173,-3.772769694255686
151,6040.0,-0.5720055029059925,-1.0208688593942132,-0.5523169778209159,-1.2020226215594592,-0.6229746576536966,-3.804303374064746
152,6080.0,-0.569971949585014,-1.072084469645175,-0.5965268662141371,-1.189337442720947,-0.6224106733715717,-3.8362007562442186
153,6120.0,-0.5362544798564501,-1.0431845754618008,-0.5668186166738229,-1.2429944948885705,-0.6422572344059492,-3.8677962752807376
154,6160.0,-0.5911562933359104,-1.1073190617519286,-0.6258385274886842,-1.2132188553928782,-0.6135152462063833,-3.8995793322909753
155,6200.0,-0.6060288485601261,-1.1189927011666734,-0.6362494254866442,-1.2605977280953384,-0.6082318896170268,-3.9308669473422064
156,6240.0,-0.6133402308003326,-1.1020235476629228,-0.6382511953445352,-1.266548482823941,-0.6314226732376675,-3.9609818512436847
157,6280.0,-0.5764115094058407,-1.1175823920180654,-0.6005392231775837,-1.257551475455829,-0.6704889401422531,-3.992146694567734
158,6320.0,-0.6275362667219913,-1.1114727167014653,-0.6097073734093537,-1.306845634644439,-0.6753083584617432,-4.023876281632467
159,6360.0,-0.5897266220073212,-1.1337030012020128,-0.6391622564059534,-1.31777478813413,-0.6735973405780893,-4.053962577510552
160,6400.0,-0.6280866703938677,-1.1326052637660844,-0.6325518494638293,-1.2987404517952634,-0.6976984468792358,-4.084995264515331
161,6440.0,-0.6158791334479706,-1.1875096569280572,-0.6726435021438892,-1.3475337567425179,-0.6662082503132826,-4.115668563183093
162,6480.0,-0.6522569831844698,-1.1581190982010845,-0.6525533360306596,-1.3274074509777025,-0.6730529964852118,-4.1468502913188185
163,6520.0,-0.6570272049441771,-1.17715748729214,-0.6632634259679476,-1.343856728265065,-0.6830529978180254,-4.178790962232505
164,6560.0,-0.6352155719807282,-1.2185010088387414,-0.6671373430646315,-1.353519585753003,-0.7226058809924345,-4.209061554661896
165,6600.0,-0.6685043298817704,-1.211278307090808,-0.6872355330478953,-1.370243934144911,-0.7009569085414855,-4.239504643998008
166,6640.0,-0.6794082271543688,-1.2193052260934958,-0.6839245200180243,-1.3900427260805381,-0.721619642484981,-4.2724734296175235
167,6680.0,-0.6836853468390086,-1.251202665335632,-0.7058269592429312,-1.4246855077353282,-0.7207927061686542,-4.301579270393682
168,6720.0,-0.6745339384500169,-1.2520308458463543,-0.7140884288122327,-1.4126524784109353,-0.7298359019490941,-4.3336184516094605
169,6760.0,-0.6768769943390539,-1.27289833339975,-0.7196829351689851,-1.4487356293266527,-0.7625861361199237,-4.362714661954694
170,6800.0,-0.6869021336786864,-1.265684777664261,-0.7249647561976387,-1.4414222881755512,-0.7706013758143619,-4.393126822439232
171,6840.0,-0.7138085170605335,-1.296909938098287,-0.7336506217817527,-1.4716135672871988,-0.7780838112873614,-4.425244148594542
172,6880.0,-0.7141367679098366,-1.2940408057236579,-0.7547109932647983,-1.4877461425891092,-0.7763320492358617,-4.455046307534303
173,6920.0,-0.7173581067522984,-1.3040772928166318,-0.7600859270178844,-1.4988796117874925,-0.7795040509662887,-4.485344124750293
174,6960.0,-0.7323713521226041,-1.316770418272935,-0.7693132587920447,-1.5119988621307725,-0.7909650681048018,-4.516002251592623
175,7000.0,-0.7347255567155914,-1.3300879034543278,-0.7665345862485345,-1.5145686344935476,-0.8035105132745093,-4.546125850531833
176,7040.0,-0.7490741351645179,-1.3464001979870635,-0.780048311170356,-1.5289555229864213,-0.8075929516378794,-4.57595358588333
177,7080.0,-0.7547121227032604,-1.3579997107674475,-0.7874827743293665,-1.545175260931032,-0.8175921495586267,-4.606490314081029
178,7120.0,-0.759105028921827,-1.372584737447754,-0.8005579482277629,-1.5585418437334888,-0.829479494149804,-4.63720541679831
179,7160.0,-0.7696187238192977,-1.3849321332314806,-0.8059863311184194,-1.5731699710140579,-0.8377443034066295,-4.666906870116224
180,7200.0,-0.7777350160229658,-1.3986130867915922,-0.8149708588009654,-1.5878122088754523,-0.847539130383274,-4.697460633246165
181,7240.0,-0.7859099065463798,-1.4104390951360357,-0.8243449476424076,-1.6018273199776731,-0.8556640361554384,-4.727655603547152
182,7280.0,-0.7958943729069747,-1.4239462211477196,-0.8339138063745928,-1.6138355870008014,-0.8661866506866288,-4.757443783386694
183,7320.0,-0.8053279752913451,-1.4329915559688282,-0.8410471830290049,-1.6305289361896778,-0.872678531440988,-4.787610280799197
184,7360.0,-0.8146404810105505,-1.4452460288067464,-0.8527856436409063,-1.6431086627129359,-0.8835570804639807,-4.817730454482817
185,7400.0,-0.8180113791747545,-1.4565112384599568,-0.8593200955173723,-1.652390892507539,-0.8906642465093304,-4.847160267710462
186,7440.0,-0.8325701125139464,-1.477034403798291,-0.8656272427884812,-1.6721612593846877,-0.9025957947685399,-4.8770940583964455
187,7480.0,-0.8396784341702667,-1.4812244340265042,-0.871076997972038,-1.689131949015919,-0.9156367111492156,-4.906465553344476
188,7520.0,-0.8502422105220273,-1.4952462007753187,-0.889727568403602,-1.703283291335387,-0.9251063118724651,-4.936428389349567
189,7560.0,-0.8594949941531136,-1.5163068971947748,-0.8968989128210548,-1.7056582677292758,-0.9235399954955683,-4.966180381669965
190,7600.0,-0.867426285206411,-1.518718233823434,-0.9092368230447077,-1.725731001113594,-0.9429205618079818,-4.996044757113989
191,7640.0,-0.864391868294641,-1.5285036233718268,-0.9175491390593461,-1.7400787773346373,-0.9534922806989614,-5.025029714702182
192,7680.0,-0.8856596683677253,-1.546842948817659,-0.9242114038988349,-1.7454653886714022,-0.9500037155497892,-5.055362453884448
193,7720.0,-0.8819993842569618,-1.565087789854779,-0.9274776302700525,-1.775016016002634,-0.9729004913686373,-5.085095810558511
194,7760.0,-0.9022482819038606,-1.5780454915064888,-0.9424012000573517,-1.7861209283580544,-0.9836369189421833,-5.114139292735741
195,7800.0,-0.9125399773047259,-1.5925572721208916,-0.9393370208030151,-1.7863504974751065,-0.9935002322368618,-5.143920437201234
196,7840.0,-0.905306872409751,-1.6017575928070973,-0.9655729945898156,-1.814642160688233,-0.9857830141892665,-5.173365420828135
197,7880.0,-0.9319616923833719,-1.6014699740927774,-0.9573539229521266,-1.8290373481288196,-1.0121744116267497,-5.202478006518319
198,7920.0,-0.9411490888450873,-1.6138910722201196,-0.9640687834073312,-1.8366826730130679,-1.0099961979126213,-5.232082795611072
199,7960.0,-0.949917660053703,-1.644645106318713,-0.976050105708771,-1.8592743216060528,-1.011280376355757,-5.261295461861113
200,8000.0,-0.9388138355101022,-1.6388923464971548,-0.9958624295262355,-1.8554030428528911,-1.04134876264106,-5.290050774034998
201,8040.0,-0.961854595762594,-1.6603805110254237,-1.0118155067394468,-1.8838405020768512,-1.0436866458463598,-5.319251165298802
202,8080.0,-0.9659994279551688,-1.6742420962442552,-1.021409239481203,-1.9010350244186782,-1.0533372903923113,-5.348642055905466
203,8120.0,-0.9669119616570445,-1.6977320338773891,-1.030294809952632,-1.909181306040134,-1.069358317047647,-5.377568286249376
204,8160.0,-0.9914607487744083,-1.6962075703427408,-1.0212240623159912,-1.9190339656506223,-1.0732314078400915,-5.406033550982703
205,8200.0,-1.0046567960828297,-1.716682373529217,-1.0282699809518012,-1.9239770883264915,-1.0884482281243197,-5.4353599754347055
206,8240.0,-1.0109267430832087,-1.7351007305393145,-1.0410674418222634,-1.9458566907860098,-1.0918349325867847,-5.464259346596307
207,8280.0,-1.022322371865814,-1.7321122378332368,-1.050349999982015,-1.966261794712488,-1.107950129382578,-5.492851780924381
208,8320.0,-1.0264507186338603,-1.7613789655796632,-1.0602145333805568,-1.9738047318219243,-1.1059465157821737,-5.521829983928248
209,8360.0,-1.0369327270453694,-1.754274153418537,-1.0698115428898878,-1.991599728767142,-1.1213527575879196,-5.550529499339603
210,8400.0,-1.0308299471996425,-1.784181597888679,-1.0761873167285703,-2.0140716165453227,-1.1345819990276416,-5.579027933312291
211,8440.0,-1.0582920757137293,-1.7806270711723728,-1.101890128475582,-2.0185074016094076,-1.1269671678662185,-5.607474050568564
212,8480.0,-1.0619314774982749,-1.7938456669564342,-1.10866476727611,-2.0249813259078375,-1.138837842266814,-5.635638207995832
213,8520.0,-1.0595097192823713,-1.8144871259728335,-1.1097418347275094,-2.045245788918451,-1.1472984792211804,-5.665080636540882
