,x,low_V_f,low_V_f_100,T_V_f,T_V_f_100,pi_V_f,pi_V_f_100
1264,50560.0,-10.301337459760077,-11.424688829603873,-10.5127397940759,-11.975321988775775,-10.724654202319686,-14.627483251757598
1265,50600.0,-10.308006325056995,-11.43093423426844,-10.5184320428806,-11.98099010808691,-10.730482631253631,-14.635515471800431
1266,50640.0,-10.313648251644889,-11.436361241442421,-10.524365402105643,-11.986055893290153,-10.737140974688915,-14.644021087347364
1267,50680.0,-10.319766033836427,-11.442415953870544,-10.530905831577286,-11.992248907160189,-10.743302371996407,-14.652107081437995
1268,50720.0,-10.325752998055588,-11.448026149932144,-10.53683988347359,-11.9979703287364,-10.749753701342588,-14.66051067760845
1269,50760.0,-10.33168626094021,-11.453983516585375,-10.54285641599608,-12.003789340928222,-10.756347356773922,-14.668800505761135
1270,50800.0,-10.338022722204522,-11.459268076161774,-10.549578222050224,-12.009563765258267,-10.762340979536747,-14.67717329001684
1271,50840.0,-10.343798304585356,-11.465531619458648,-10.555709180044623,-12.015683749556082,-10.768532805312805,-14.685654534017356
1272,50880.0,-10.350167474552538,-11.47126731342203,-10.561647108333343,-12.021687173356634,-10.775165797032354,-14.6941672547587
1273,50920.0,-10.356279486048685,-11.477704484846772,-10.567559387383568,-12.027650294828645,-10.781589792032255,-14.702439345930959
1274,50960.0,-10.3621807315151,-11.483219062760364,-10.574173537730367,-12.033810973069954,-10.787932495318573,-14.710401122343669
1275,51000.0,-10.367585547282799,-11.489228803302245,-10.580971269658635,-12.039666477128613,-10.79461799781227,-14.718355406752032
1276,51040.0,-10.373844001094527,-11.494614583777711,-10.586722437224395,-12.045459112458659,-10.801182973543098,-14.726453098509875
1277,51080.0,-10.380021447646048,-11.500757729814703,-10.593041816790489,-12.050744566073961,-10.807017186550858,-14.73528124977392
1278,51120.0,-10.386781833884228,-11.506648179651409,-10.599412281917651,-12.056992189869892,-10.812575770336867,-14.744379162822579
1279,51160.0,-10.39281689794564,-11.51211394666494,-10.605494270869464,-12.062489666571102,-10.819639205496275,-14.752297437325254
1280,51200.0,-10.39853734074332,-11.518292884826025,-10.611519918945225,-12.068233150423286,-10.82567757714447,-14.76032276861341
1281,51240.0,-10.404493962284224,-11.523590388148392,-10.617584906269235,-12.073827650651888,-10.832177791240262,-14.76856316844419
1282,51280.0,-10.410688962478783,-11.529496348221013,-10.624089506204621,-12.079639480805866,-10.838284389727537,-14.776655332463742
1283,51320.0,-10.417140026026077,-11.53514062317669,-10.630237215526481,-12.08612597673885,-10.844432273001061,-14.784979412721777
1284,51360.0,-10.422859326952995,-11.540808117843603,-10.636279178203639,-12.091517995881429,-10.850461730490043,-14.793168624112532
1285,51400.0,-10.429426087760032,-11.546469531929851,-10.642302429578809,-12.097257264835125,-10.857012147079647,-14.80185002814573
1286,51440.0,-10.435536480586919,-11.553014577792336,-10.648506267651264,-12.102735452869402,-10.863950877614112,-14.810087212125133
1287,51480.0,-10.4413505916979,-11.558339183558594,-10.655079974458786,-12.109022685908986,-10.87031421776482,-14.818153311632344
1288,51520.0,-10.447258228515143,-11.563510249041023,-10.660595136486485,-12.114773536368393,-10.87608459994279,-14.826213353751898
1289,51560.0,-10.453213007434176,-11.569614067842089,-10.66731059452595,-12.120799363027494,-10.882676123338973,-14.834557236028976
1290,51600.0,-10.459416973930978,-11.575444444275021,-10.672716774870006,-12.12697054312548,-10.888863679867644,-14.842991343170901
1291,51640.0,-10.465813655814616,-11.581564514894904,-10.679232712492333,-12.132302706885707,-10.895042035941296,-14.851376408210143
1292,51680.0,-10.471669682864784,-11.586951859396201,-10.684850038682479,-12.138477879814955,-10.901188466397242,-14.859665730484489
1293,51720.0,-10.477905013296455,-11.592704406121037,-10.691345836975062,-12.144003091156883,-10.907607326839468,-14.867410291738658
1294,51760.0,-10.484446025838682,-11.598069148408637,-10.697075669192026,-12.14942697673065,-10.91374810842116,-14.875605160822374
1295,51800.0,-10.490182116446068,-11.604092939111041,-10.703061358277811,-12.155331594009356,-10.91988140403859,-14.884016757719866
1296,51840.0,-10.49602166658982,-11.610289399095752,-10.709055616428373,-12.161048108059287,-10.926120119299734,-14.892532119798162
1297,51880.0,-10.5023595072839,-11.615843473057447,-10.715529549414056,-12.167332532567967,-10.931939554236742,-14.900259284589946
1298,51920.0,-10.507985070794575,-11.621165310010827,-10.72140344601893,-12.172794663223954,-10.937941627014489,-14.908521949857361
1299,51960.0,-10.513676808617669,-11.626913913086991,-10.728005872266655,-12.178816181746248,-10.944538297002403,-14.916841503950064
1300,52000.0,-10.519616478700524,-11.63332821806696,-10.733728770984065,-12.184656603526856,-10.950763702634953,-14.925448295722532
1301,52040.0,-10.525675007105049,-11.638416614359633,-10.740360187517958,-12.189923189290923,-10.956752298354957,-14.933266926897328
1302,52080.0,-10.531880489195803,-11.644050036442062,-10.746157243462303,-12.1957457902745,-10.962957201237382,-14.941362255319506
1303,52120.0,-10.537668030890519,-11.65026616868377,-10.752712460436026,-12.201617650407178,-10.96916837045244,-14.949656172379644
